canton,year,HDD,CDD
AG,1984,1488.8,5.199999999999999
AG,1985,3590.4,5.600000000000001
AG,1986,3481.8,9.800000000000004
AG,1987,2442.7666666666664,2.699999999999998
AG,1988,2330.6666666666665,3.633333333333334
AG,1989,2464.066666666667,4.166666666666665
AG,1990,2461.5333333333333,7.866666666666668
AG,1991,2657.1666666666665,11.233333333333334
AG,1992,2586.375,21.1
AG,1993,2668.9,3.0
AG,1994,2363.075,31.6
AG,1995,2694.025,11.200000000000001
AG,1996,2955.2749999999996,2.6500000000000004
AG,1997,2287.0,1.4500000000000002
AG,1998,2684.25,18.049999999999997
AG,1999,2607.1,4.175000000000001
AG,2000,2399.425,4.375000000000002
AG,2001,2583.15,7.825000000000003
AG,2002,2426.025,14.875
AG,2003,2637.9,90.5
AG,2004,2633.15,7.5
AG,2005,2704.575,15.274999999999999
AG,2006,2641.7,34.625
AG,2007,2399.25,5.699999999999998
AG,2008,2559.8,11.424999999999997
AG,2009,2563.25,5.550000000000002
AG,2010,2363.7400000000002,14.52
AG,2011,2084.7,12.080000000000002
AG,2012,2346.58,9.860000000000001
AG,2013,2433.5,26.18
AG,2014,2007.36,8.139999999999999
AG,2015,2177.56,72.88000000000001
AG,2016,2267.92,11.580000000000002
AG,2017,2287.7599999999998,27.060000000000002
AG,2018,1983.6,47.82000000000001
AG,2019,2210.2400000000002,36.0
AG,2020,2063.68,18.58
AG,2021,2367.7400000000002,7.359999999999999
AG,2022,2001.58,42.6
AG,2023,1972.44,29.820000000000004
AG,2024,2010.52,21.240000000000002
AI,1882,929.6,0.0
AI,1883,2717.6,0.0
AI,1884,2745.6,0.0
AI,1885,2878.5,0.0
AI,1886,2854.7,0.0
AI,1887,2805.5,0.0
AI,1888,3022.8,0.0
AI,1889,2928.9,0.0
AI,1890,2985.3,0.0
AI,1891,2871.9,0.0
AI,1892,3046.3,0.0
AI,1893,2901.3,0.0
AI,1894,2923.0,0.0
AI,1895,3012.1,0.0
AI,1896,2938.5,0.0
AI,1897,2964.6,0.0
AI,1898,2811.5,0.0
AI,1899,2828.0,0.0
AI,1900,2960.2,0.0
AI,1901,2993.3,0.0
AI,1902,2889.5,0.0
AI,1903,2878.9,0.0
AI,1904,2833.5,0.0
AI,1905,2995.0,0.0
AI,1906,2940.1,0.0
AI,1907,2939.7,0.0
AI,1908,2959.6,0.0
AI,1909,3150.5,0.0
AI,1910,3080.5,0.0
AI,1911,2911.9,0.0
AI,1912,3074.2,0.0
AI,1913,2929.6,0.0
AI,1914,2822.6,0.0
AI,1915,2948.9,0.0
AI,1916,2888.9,0.0
AI,1917,3048.4,0.0
AI,1918,2871.2,0.0
AI,1919,2973.8,0.0
AI,1920,2728.2,0.0
AI,1921,2721.3,0.0
AI,1922,3076.1,0.0
AI,1923,2823.6,0.0
AI,1924,2921.8,0.0
AI,1925,2940.4,0.0
AI,1926,2803.3,0.0
AI,1927,2737.6,0.0
AI,1928,2798.5,0.0
AI,1929,2935.5,0.0
AI,1930,2823.3,0.0
AI,1931,2951.8,0.0
AI,1932,2925.1,0.0
AI,1933,2769.2,0.0
AI,1934,2765.3,0.0
AI,1935,3046.2,0.0
AI,1936,3071.0,0.0
AI,1937,2817.6,0.0
AI,1938,2903.5,0.0
AI,1939,2717.2,0.0
AI,1940,2959.0,0.0
AI,1941,3016.3,0.0
AI,1942,2812.8,0.0
AI,1943,2862.0,0.0
AI,1944,3087.6,0.0
AI,1945,3021.6,0.0
AI,1946,2734.5,0.0
AI,1947,2761.7,0.0
AI,1948,2645.3,0.0
AI,1949,2847.7,0.0
AI,1950,2710.5,0.0
AI,1951,2811.8,0.0
AI,1952,2917.3,0.0
AI,1953,2888.2,0.0
AI,1954,2998.2,0.0
AI,1955,2856.4,0.0
AI,1956,3160.6,0.0
AI,1957,2691.2,0.0
AI,1958,2844.2,0.0
AI,1959,2780.9,0.0
AI,1960,2941.6,0.0
AI,1961,2745.6,0.0
AI,1962,2880.8,0.0
AI,1963,2843.1,0.0
AI,1964,2829.7,0.0
AI,1965,3083.5,0.0
AI,1966,2767.1,0.0
AI,1967,2999.7,0.0
AI,1968,2924.7,0.0
AI,1969,2902.2,0.0
AI,1970,2969.4,0.0
AI,1971,2794.3,0.0
AI,1972,2779.4,0.0
AI,1973,2812.5,0.0
AI,1974,3045.0,0.0
AI,1975,2813.2,0.0
AI,1976,2822.8,0.0
AI,1977,2745.2,0.0
AI,1978,2841.2,0.0
AI,1979,2883.5,0.0
AI,1980,3105.6,0.0
AI,1981,2744.7,0.0
AI,1982,2618.5,0.0
AI,1983,2733.5,0.0
AI,1984,2912.8,0.0
AI,1985,2888.7,0.0
AI,1986,2787.0,0.0
AI,1987,2876.1,0.0
AI,1988,2759.7,0.0
AI,1989,2638.9,0.0
AI,1990,2783.5,0.0
AI,1991,2694.2,0.0
AI,1992,2626.2,0.0
AI,1993,2665.0,0.0
AI,1994,2649.5,0.0
AI,1995,2780.0,0.0
AI,1996,2796.1,0.0
AI,1997,2523.2,0.0
AI,1998,2696.4,0.0
AI,1999,2698.9,0.0
AI,2000,2644.9,0.0
AI,2001,2690.6,0.0
AI,2002,2686.8,0.0
AI,2003,2653.5,0.0
AI,2004,2687.4,0.0
AI,2005,2873.6,0.0
AI,2006,2826.1,0.0
AI,2007,2687.5,0.0
AI,2008,2686.7,0.0
AI,2009,2771.3,0.0
AI,2010,2855.1,0.0
AI,2011,2446.2,0.0
AI,2012,2861.2,0.0
AI,2013,2666.1,0.0
AI,2014,2505.5,0.0
AI,2015,2413.6,0.0
AI,2016,2754.1,0.0
AI,2017,2777.8,0.0
AI,2018,2472.9,0.0
AI,2019,2779.6,0.0
AI,2020,2558.0,0.0
AI,2021,2819.5,0.0
AI,2022,2609.5,0.0
AI,2023,2559.3,0.0
AI,2024,2472.1,0.0
BE,1864,1760.1,0.1999999999999993
BE,1865,1398.2,4.799999999999997
BE,1866,1287.2,0.5
BE,1867,1496.5,0.0
BE,1868,1386.0,2.1999999999999993
BE,1869,1394.3,1.4000000000000021
BE,1870,1631.1,13.600000000000001
BE,1871,1662.2,0.0
BE,1872,1353.0,0.0
BE,1873,1420.5,7.0
BE,1874,1511.8,13.600000000000001
BE,1875,1444.6,1.1999999999999993
BE,1876,1403.7,0.0
BE,1877,1269.4,2.900000000000002
BE,1878,1459.9,0.0
BE,1879,1624.4,5.300000000000001
BE,1880,1461.4,0.0
BE,1881,1464.2,11.599999999999998
BE,1882,1377.4,0.0
BE,1883,1489.2,2.400000000000002
BE,1884,1295.4,0.0
BE,1885,1425.2,0.10000000000000142
BE,1886,1430.9,1.3999999999999986
BE,1887,1444.9,0.40000000000000213
BE,1888,1635.9,3.1000000000000014
BE,1889,1025.6999999999998,2.1500000000000004
BE,1890,1638.9,0.0
BE,1891,1557.6,0.8499999999999996
BE,1892,1481.7,0.15000000000000036
BE,1893,1428.9,0.4499999999999993
BE,1894,1427.65,0.0
BE,1895,1496.15,0.0
BE,1896,1537.9,0.0
BE,1897,1453.3,1.6999999999999993
BE,1898,1399.75,0.6500000000000004
BE,1899,1321.5,0.09999999999999964
BE,1900,1404.0500000000002,0.6500000000000004
BE,1901,1506.0,1.0
BE,1902,1509.8,3.8500000000000014
BE,1903,1413.55,0.0
BE,1904,1375.9499999999998,2.5000000000000018
BE,1905,1476.05,7.999999999999998
BE,1906,1341.1,1.799999999999999
BE,1907,1429.1,0.5500000000000007
BE,1908,1528.85,0.5500000000000007
BE,1909,1608.9,0.15000000000000036
BE,1910,1522.2,0.0
BE,1911,1490.65,5.4499999999999975
BE,1912,1575.45,0.3000000000000007
BE,1913,1439.6,0.0
BE,1914,1452.8000000000002,0.0
BE,1915,1381.8,0.15000000000000036
BE,1916,1363.05,0.0
BE,1917,1564.6,0.0
BE,1918,1486.25,0.0
BE,1919,1476.8,1.3499999999999996
BE,1920,1350.25,0.0
BE,1921,1300.45,4.200000000000001
BE,1922,1532.75,1.950000000000001
BE,1923,1341.1999999999998,5.700000000000001
BE,1924,1505.1,1.4000000000000004
BE,1925,1454.1,0.34999999999999964
BE,1926,1323.85,0.0
BE,1927,1362.45,0.6999999999999993
BE,1928,1316.9,4.249999999999998
BE,1929,1532.85,0.8499999999999996
BE,1930,1292.35,0.6500000000000004
BE,1931,1493.675,1.3499999999999996
BE,1932,1694.42,0.0
BE,1933,1528.72,3.500000000000001
BE,1934,1607.5,0.13999999999999985
BE,1935,1687.7599999999998,0.17999999999999972
BE,1936,1680.1199999999997,0.0
BE,1937,1496.5,1.0
BE,1938,1621.22,0.8600000000000001
BE,1939,1541.1399999999999,0.0
BE,1940,1645.58,0.0
BE,1941,1789.3799999999999,2.6799999999999997
BE,1942,1632.2400000000002,0.0
BE,1943,1582.26,2.3200000000000003
BE,1944,1700.92,0.3400000000000006
BE,1945,1702.1200000000001,0.13999999999999985
BE,1946,1522.48,3.0600000000000014
BE,1947,1474.42,7.7799999999999985
BE,1948,1462.1,0.1
BE,1949,1606.72,5.3199999999999985
BE,1950,1473.56,2.320000000000001
BE,1951,1576.02,0.0
BE,1952,1599.94,13.459999999999999
BE,1953,1609.3,0.31999999999999956
BE,1954,1683.2599999999998,0.16000000000000014
BE,1955,1588.78,0.0
BE,1956,1851.3400000000001,0.0
BE,1957,1509.5800000000002,10.219999999999999
BE,1958,1591.3799999999999,0.9599999999999994
BE,1959,1577.3500000000001,3.1999999999999997
BE,1960,1415.857142857143,0.0
BE,1961,1408.0285714285712,1.0714285714285718
BE,1962,1648.3,0.8857142857142856
BE,1963,1689.8,0.12857142857142836
BE,1964,1640.042857142857,0.15714285714285733
BE,1965,1754.2571428571428,0.014285714285714488
BE,1966,1643.275,1.9125000000000005
BE,1967,1879.7125,2.762500000000001
BE,1968,1860.875,5.199999999999999
BE,1969,1939.9,1.3625000000000007
BE,1970,1872.175,2.0249999999999995
BE,1971,1987.7999999999997,3.3000000000000003
BE,1972,1822.375,0.9624999999999999
BE,1973,1898.8000000000002,0.8374999999999995
BE,1974,1869.35,1.4500000000000002
BE,1975,1845.6375,1.7125
BE,1976,1781.9625,2.887499999999999
BE,1977,1722.225,0.0
BE,1978,1912.58,0.16000000000000014
BE,1979,1747.65,0.43000000000000005
BE,1980,2016.0399999999997,0.8100000000000002
BE,1981,1577.19,0.2800000000000004
BE,1982,1513.8799999999999,0.97
BE,1983,1624.1100000000001,0.16999999999999993
BE,1984,1790.95,1.4100000000000006
BE,1985,1712.9599999999998,0.0
BE,1986,1738.3799999999999,1.2
BE,1987,1698.109090909091,0.054545454545454675
BE,1988,1551.3727272727272,0.045454545454545456
BE,1989,1620.609090909091,0.054545454545454675
BE,1990,1657.1818181818182,1.181818181818182
BE,1991,1592.0818181818183,1.6545454545454545
BE,1992,1562.4454545454546,5.0181818181818185
BE,1993,1585.0454545454545,0.00909090909090922
BE,1994,1440.0181818181818,8.763636363636364
BE,1995,1581.690909090909,1.4181818181818182
BE,1996,1698.409090909091,0.1545454545454548
BE,1997,1457.290909090909,0.2636363636363635
BE,1998,1549.1454545454544,5.909090909090909
BE,1999,1502.1363636363637,0.9818181818181819
BE,2000,1445.209090909091,0.3272727272727271
BE,2001,1507.3727272727272,1.836363636363636
BE,2002,1591.690909090909,0.0
BE,2003,1542.6,18.41818181818182
BE,2004,1540.8545454545456,0.3272727272727277
BE,2005,1652.0545454545454,0.09090909090909091
BE,2006,1653.6,1.763636363636364
BE,2007,1431.4636363636364,0.0
BE,2008,1498.0,0.18181818181818182
BE,2009,1544.5636363636365,0.0
BE,2010,1678.8636363636363,3.4000000000000004
BE,2011,1315.2272727272727,0.0
BE,2012,1429.823076923077,0.0
BE,2013,1709.7615384615385,3.5461538461538455
BE,2014,1497.2923076923075,0.8076923076923074
BE,2015,1420.7,22.71333333333333
BE,2016,1633.74,1.1266666666666663
BE,2017,1673.6733333333332,4.966666666666668
BE,2018,1406.38,8.693333333333333
BE,2019,1663.6866666666667,4.533333333333333
BE,2020,1506.5800000000002,2.433333333333334
BE,2021,1706.26,0.3533333333333334
BE,2022,1523.6266666666668,5.779999999999999
BE,2023,1450.5666666666666,5.726666666666666
BE,2024,1436.9,2.726666666666667
BL,1864,1479.9,5.699999999999999
BL,1865,1160.5,6.900000000000002
BL,1866,1049.5,1.1999999999999993
BL,1867,1269.9,0.8999999999999986
BL,1868,1189.4,8.899999999999999
BL,1869,1157.4,2.799999999999997
BL,1870,1423.9,21.199999999999996
BL,1871,1493.9,0.3999999999999986
BL,1872,1142.5,0.0
BL,1873,1243.7,11.899999999999999
BL,1874,1321.2,19.800000000000008
BL,1875,1291.8,6.399999999999995
BL,1876,1264.9,11.7
BL,1877,1137.1,14.399999999999999
BL,1878,1304.7,0.0
BL,1879,1443.1,17.5
BL,1880,1224.0,0.0
BL,1881,1299.5,22.6
BL,1882,1180.8,2.0
BL,1883,1332.7,4.900000000000002
BL,1884,1136.4,18.300000000000004
BL,1885,1310.0,5.900000000000002
BL,1886,1289.2,6.299999999999997
BL,1887,1318.5,9.100000000000005
BL,1888,1481.9,7.400000000000002
BL,1889,1337.8,13.100000000000001
BL,1890,1482.1,3.0
BL,1891,1348.7,4.0
BL,1892,1298.7,3.0
BL,1893,1298.0,8.999999999999996
BL,1894,1266.0,4.199999999999999
BL,1895,1352.1,7.199999999999999
BL,1896,1340.7,4.5
BL,1897,1309.8,4.899999999999999
BL,1898,1166.0,3.5
BL,1899,1144.7,6.199999999999999
BL,1900,1234.7,2.3000000000000007
BL,1901,1346.7,3.6999999999999993
BL,1902,1333.6,9.3
BL,1903,1163.5,1.0
BL,1904,1187.3,14.100000000000005
BL,1905,1261.5,15.700000000000003
BL,1906,1158.9,9.2
BL,1907,1238.8,3.1000000000000014
BL,1908,1364.2,5.5
BL,1909,1407.7,2.3000000000000007
BL,1910,1284.9,0.0
BL,1911,1304.7,29.899999999999995
BL,1912,1347.2,3.1999999999999993
BL,1913,1187.6,0.0
BL,1914,1204.6,2.1000000000000014
BL,1915,1114.5,4.0
BL,1916,1130.6,1.1000000000000014
BL,1917,1329.0,0.3999999999999986
BL,1918,1241.1,0.0
BL,1919,1275.9,5.0
BL,1920,1200.8,0.5
BL,1921,1097.1,20.1
BL,1922,1321.2,3.1999999999999993
BL,1923,1108.9,20.7
BL,1924,1280.3,0.9000000000000021
BL,1925,1223.6,6.9999999999999964
BL,1926,1068.4,0.0
BL,1927,1140.9,6.600000000000001
BL,1928,1131.4,11.400000000000002
BL,1929,1399.2,4.300000000000001
BL,1930,1202.6,3.6999999999999993
BL,1931,1385.2,6.099999999999998
BL,1932,1391.8,1.3000000000000007
BL,1933,1184.8,9.2
BL,1934,1249.2,3.3000000000000007
BL,1935,1313.1,5.600000000000001
BL,1936,1295.9,0.0
BL,1937,1142.2,8.8
BL,1938,1278.7,6.300000000000001
BL,1939,1190.5,0.5
BL,1940,1336.3,0.0
BL,1941,1489.3,7.899999999999999
BL,1942,1346.7,4.100000000000001
BL,1943,1270.8,6.400000000000002
BL,1944,1297.6,4.099999999999998
BL,1945,1303.7,2.0
BL,1946,1217.1,20.900000000000002
BL,1947,1241.2,27.1
BL,1948,1135.7,4.899999999999999
BL,1949,1279.5,22.900000000000002
BL,1950,1164.4,15.799999999999997
BL,1951,1245.4,0.0
BL,1952,1263.8,42.89999999999999
BL,1953,1327.6,0.9000000000000021
BL,1954,1410.9,2.5
BL,1955,1250.2,0.0
BL,1956,1489.7,3.3999999999999986
BL,1957,1227.3,29.400000000000006
BL,1958,1231.5,3.700000000000003
BL,1959,1201.5,10.600000000000001
BL,1960,1200.9,0.0
BL,1961,1007.4,6.800000000000001
BL,1962,1343.2,7.0
BL,1963,1364.3,2.1000000000000014
BL,1964,1272.8,1.8999999999999986
BL,1965,1345.0,1.0
BL,1966,1061.2,4.100000000000001
BL,1967,1321.0,1.6999999999999993
BL,1968,1324.4,11.7
BL,1969,1355.4,0.3000000000000007
BL,1970,1267.4,3.8000000000000007
BL,1971,1376.4,12.600000000000001
BL,1972,1191.3,3.1999999999999957
BL,1973,1316.0,6.899999999999999
BL,1974,1208.7,2.6000000000000014
BL,1975,1250.1,11.599999999999998
BL,1976,1151.9,22.000000000000004
BL,1977,1102.1,0.8999999999999986
BL,1978,1344.7,0.0
BL,1979,1175.2,0.0
BL,1980,1399.7,4.800000000000001
BL,1981,1108.1,2.099999999999998
BL,1982,957.3000000000001,4.5
BL,1983,2286.5,19.1
BL,1984,2547.65,10.599999999999998
BL,1985,2504.3,3.299999999999997
BL,1986,2521.9,6.950000000000003
BL,1987,2540.7,2.950000000000001
BL,1988,2217.8999999999996,3.0000000000000018
BL,1989,2199.35,4.0
BL,1990,2189.8,11.100000000000001
BL,1991,2363.3,14.649999999999999
BL,1992,2226.2,26.0
BL,1993,2322.35,3.5
BL,1994,2038.6,30.450000000000003
BL,1995,2262.35,12.450000000000005
BL,1996,2534.05,4.800000000000001
BL,1997,2159.85,5.35
BL,1998,2182.05,24.9
BL,1999,2114.9,6.85
BL,2000,1946.25,8.200000000000001
BL,2001,2151.75,8.399999999999999
BL,2002,2089.05,8.999999999999998
BL,2003,2209.9,89.19999999999999
BL,2004,2263.45,12.699999999999998
BL,2005,2280.8,14.4
BL,2006,2230.7,26.400000000000002
BL,2007,1993.3000000000002,5.6999999999999975
BL,2008,2152.0,6.199999999999999
BL,2009,2143.55,9.499999999999998
BL,2010,2441.0,25.4
BL,2011,1879.45,11.899999999999999
BL,2012,2204.25,12.050000000000002
BL,2013,2302.1,25.85
BL,2014,1856.95,16.0
BL,2015,1995.5500000000002,79.95
BL,2016,2145.55,14.900000000000002
BL,2017,2130.1,32.9
BL,2018,1871.65,44.8
BL,2019,2066.9,40.2
BL,2020,1885.75,34.95
BL,2021,2207.75,7.5
BL,2022,1850.65,41.55
BL,2023,1823.8000000000002,38.39999999999999
BL,2024,1886.9499999999998,24.0
BS,1992,2782.6,14.899999999999999
BS,1993,3296.1,0.8999999999999986
BS,1994,2886.7,26.4
BS,1995,3072.2,8.2
BS,1996,3688.4,0.5
BS,1997,3206.9,0.9000000000000021
BS,1998,3134.5,16.4
BS,1999,3166.3,2.1999999999999993
BS,2000,2858.9,3.1000000000000014
BS,2001,3189.4,4.399999999999999
BS,2002,2968.1,9.5
BS,2003,3103.8,62.6
BS,2004,3339.3,1.1999999999999993
BS,2005,3288.0,12.100000000000001
BS,2006,3239.8,21.499999999999993
BS,2007,2966.4,2.6000000000000014
BS,2008,3221.5,1.3000000000000043
BS,2009,3156.0,4.100000000000001
BS,2010,3095.7,9.100000000000009
FL,1971,1531.1,6.0
FL,1972,1182.5,16.4
FL,1973,1383.9,4.699999999999996
FL,1974,1178.2,10.100000000000001
FL,1975,1223.2,20.70000000000001
FL,1976,1220.3,10.100000000000005
FL,1977,1096.8,6.199999999999999
FL,1978,1326.8,6.5
FL,1979,1232.3,0.0
FL,1980,1492.1,5.0
FL,1981,1168.9,3.8000000000000007
FL,1982,1145.4,4.0
FL,1983,1296.3,6.100000000000001
FL,1984,1344.6,13.099999999999998
FL,1985,1243.4,1.8999999999999986
FL,1986,1387.1,8.600000000000001
FL,1987,1372.1,0.8999999999999986
FL,1988,1171.2,1.9000000000000021
FL,1989,1354.1,0.8000000000000007
FL,1990,1349.6,4.0
FL,1991,1228.5,12.600000000000001
FL,1992,1169.5,18.5
FL,1993,1253.4,3.1999999999999993
FL,1994,1066.6,21.9
FL,1995,1241.4,5.300000000000004
FL,1996,1320.5,1.5
FL,1997,1114.9,3.3000000000000007
FL,1998,1157.1,24.0
FL,1999,1088.5,15.7
FL,2000,1002.5,10.600000000000001
FL,2001,1069.5,13.400000000000002
FL,2002,1173.9,2.0
FL,2003,1208.0,60.599999999999994
FL,2004,1215.7,5.5
FL,2005,1254.4,3.1000000000000014
FL,2006,1345.9,9.5
FL,2007,1047.8,1.1000000000000014
FL,2008,1026.9,6.400000000000002
FL,2009,1109.5,2.0
FL,2010,1265.8,29.5
FL,2011,923.2,5.100000000000001
FL,2012,1224.2,3.1000000000000014
FL,2013,1203.0,13.500000000000004
FL,2014,902.1,19.699999999999996
FL,2015,1106.1,65.19999999999999
FL,2016,1091.7,5.599999999999994
FL,2017,1144.3,32.900000000000006
FL,2018,834.3,24.7
FL,2019,1167.5,16.4
FL,2020,1028.1,11.899999999999999
FL,2021,1193.0,2.5
FL,2022,1064.4,12.5
FL,2023,975.6,25.599999999999994
FL,2024,966.6,20.9
FR,1931,1526.9,3.6499999999999986
FR,1932,1562.85,0.0
FR,1933,1377.15,5.799999999999999
FR,1934,1494.0500000000002,0.6500000000000004
FR,1935,1509.45,0.0
FR,1936,1510.9499999999998,0.0
FR,1937,1320.15,0.05000000000000071
FR,1938,1452.0,1.0
FR,1939,1389.4,0.0
FR,1940,1492.45,0.0
FR,1941,1658.3000000000002,2.6500000000000004
FR,1942,1477.95,0.0
FR,1943,1401.15,0.9499999999999993
FR,1944,1488.65,0.05000000000000071
FR,1945,1509.35,0.0
FR,1946,1384.15,3.700000000000003
FR,1947,1340.9,11.75
FR,1948,1293.35,0.0
FR,1949,1467.2,6.500000000000002
FR,1950,1294.0,5.65
FR,1951,1437.35,0.0
FR,1952,1410.5,19.2
FR,1953,1502.1,0.0
FR,1954,1568.0,0.0
FR,1955,1448.7,0.0
FR,1956,1680.75,0.0
FR,1957,1384.6999999999998,13.250000000000004
FR,1958,1399.5500000000002,1.6999999999999993
FR,1959,1369.65,3.3500000000000014
FR,1960,1391.4,0.0
FR,1961,1202.9,0.40000000000000036
FR,1962,1500.8,0.9999999999999982
FR,1963,1560.65,0.0
FR,1964,1514.0,0.0
FR,1965,1613.1999999999998,0.0
FR,1966,1277.1,0.40000000000000036
FR,1967,1544.65,0.45000000000000107
