canton,year,HDD,CDD
UR,1945,1815.25,0.4499999999999993
UR,1946,1595.3000000000002,2.8500000000000014
UR,1947,1607.85,7.900000000000002
UR,1948,1548.75,0.25
UR,1949,1719.45,2.450000000000001
UR,1950,1612.65,2.3500000000000014
UR,1951,1630.15,0.0
UR,1952,1686.3500000000001,8.600000000000001
UR,1953,1733.8999999999999,0.0
UR,1954,2145.4,0.0
UR,1955,2002.2,0.0
UR,1956,2296.066666666667,0.16666666666666666
UR,1957,1881.1666666666667,3.266666666666667
UR,1958,1999.8,1.6333333333333329
UR,1959,1953.9666666666665,1.866666666666666
UR,1960,1954.0749999999998,0.17499999999999982
UR,1961,1801.2,0.375
UR,1962,1962.5,0.25
UR,1963,1979.675,1.2749999999999995
UR,1964,1965.9250000000002,0.9749999999999996
UR,1965,2126.8,1.0499999999999998
UR,1966,1785.375,1.5749999999999993
UR,1967,2061.975,1.0750000000000002
UR,1968,1997.575,1.8249999999999993
UR,1969,2058.425,0.0
UR,1970,2014.075,0.7749999999999995
UR,1971,2023.8000000000002,1.4500000000000002
UR,1972,1866.9,0.27500000000000036
UR,1973,1970.775,0.27499999999999947
UR,1974,2010.4499999999998,0.17499999999999982
UR,1975,1987.775,0.0
UR,1976,1905.775,0.0
UR,1977,1844.1,0.04999999999999982
UR,1978,2018.2,0.0
UR,1979,1919.325,0.0
UR,1980,2171.375,0.2999999999999998
UR,1981,1853.7,0.27500000000000036
UR,1982,1780.725,0.9500000000000002
UR,1983,1890.925,1.2000000000000002
UR,1984,2086.266666666667,3.7666666666666657
UR,1985,2024.2,0.0
UR,1986,2031.0666666666668,2.0000000000000013
UR,1987,2061.633333333333,0.0
UR,1988,1908.2333333333333,0.0
UR,1989,1959.8666666666668,0.29999999999999954
UR,1990,2007.1000000000001,0.8999999999999986
UR,1991,1924.0666666666666,2.6666666666666665
UR,1992,1889.4000000000003,4.0666666666666655
UR,1993,1902.9666666666665,0.2333333333333331
UR,1994,1760.0333333333335,6.7
UR,1995,1944.3,1.499999999999999
UR,1996,1980.9333333333334,0.5333333333333338
UR,1997,1756.7333333333333,0.43333333333333474
UR,1998,1866.3333333333333,6.800000000000002
UR,1999,1840.1666666666667,3.2999999999999994
UR,2000,1772.4666666666665,3.099999999999999
UR,2001,1821.0666666666668,3.8333333333333335
UR,2002,1877.9666666666665,0.0
UR,2003,1837.2666666666667,17.566666666666666
UR,2004,1845.8999999999999,0.6333333333333329
UR,2005,2013.9666666666665,0.7666666666666669
UR,2006,1987.0,1.8666666666666671
UR,2007,1774.2333333333333,0.0
UR,2008,1804.8666666666668,0.4666666666666674
UR,2009,1866.6333333333332,0.0
UR,2010,2000.7666666666667,3.366666666666667
UR,2011,1646.7666666666664,0.2333333333333331
UR,2012,1887.7,0.0
UR,2013,1882.2333333333333,0.7999999999999995
UR,2014,1704.8333333333333,2.1
UR,2015,1734.5333333333335,12.166666666666666
UR,2016,1669.375,0.22499999999999964
UR,2017,1799.35,3.924999999999999
UR,2018,1509.6,4.500000000000001
UR,2019,1796.825,1.9500000000000002
UR,2020,1659.9,0.15000000000000036
UR,2021,1862.575,0.0
UR,2022,1696.875,2.075
UR,2023,1605.475,3.325
UR,2024,1575.95,2.000000000000001
VD,1879,1968.5,1.0
VD,1880,1794.4,0.0
VD,1881,1803.5,0.0
VD,1882,1753.7,0.0
VD,1883,1895.8,0.0
VD,1884,1626.5,0.0
VD,1885,1793.9,0.0
VD,1886,1760.9,0.0
VD,1887,1161.5,0.0
VD,1905,1794.0,0.3000000000000007
VD,1906,1650.5,0.0
VD,1907,1756.7,0.0
VD,1909,640.3,0.0
VD,1910,1798.3,0.0
VD,1911,1403.6,0.0
VD,1912,1814.2,0.0
VD,1913,1682.2,0.0
VD,1914,1683.2,0.0
VD,1915,1636.0,0.0
VD,1916,1658.9,0.0
VD,1917,1848.1,0.0
VD,1918,1731.4,0.0
VD,1919,1757.7,0.0
VD,1920,1638.7,0.0
VD,1921,1544.0,0.0
VD,1922,1835.4,0.0
VD,1923,1555.9,0.0
VD,1924,1551.7,0.0
VD,1925,1619.7,0.0
VD,1926,1557.7,0.0
VD,1927,1586.3,0.0
VD,1928,1553.7,0.8000000000000007
VD,1929,1763.5,0.0
VD,1930,1591.7,0.0
VD,1931,1722.3,0.0
VD,1932,1761.8,0.0
VD,1933,1567.3,0.0
VD,1934,1665.5,0.0
VD,1935,1755.1,0.0
VD,1936,1728.1,0.0
VD,1937,1555.4,0.0
VD,1938,1703.2,0.0
VD,1939,1638.9,0.0
VD,1940,1723.6,0.0
VD,1941,1863.0,0.0
VD,1942,1715.8,0.0
VD,1943,1681.6,0.0
VD,1944,1818.2,0.0
VD,1945,1803.9,0.0
VD,1946,1634.4,0.0
VD,1947,1560.6,0.3000000000000007
VD,1948,1548.3,0.0
VD,1949,1701.9,0.5
VD,1950,1573.8,0.0
VD,1951,1685.6,0.0
VD,1952,1701.2,1.3000000000000007
VD,1953,1774.4,0.0
VD,1954,1863.2,0.0
VD,1955,1712.6,0.0
VD,1956,2003.0,0.0
VD,1957,1606.5,1.5
VD,1958,1665.2,0.0
VD,1959,1637.1,0.0
VD,1960,1697.3,0.0
VD,1961,1502.2,0.0
VD,1962,1724.1,0.0
VD,1963,1768.7,0.0
VD,1964,1123.45,0.4499999999999993
VD,1965,1570.9666666666665,0.2333333333333331
VD,1966,1262.3666666666666,1.599999999999999
VD,1967,1521.8666666666668,0.20000000000000048
VD,1968,1479.7666666666667,3.5666666666666678
VD,1969,1565.5666666666666,1.3999999999999997
VD,1970,1487.3,1.7666666666666668
VD,1971,1558.4333333333334,3.533333333333335
VD,1972,1419.3999999999999,1.9666666666666661
VD,1973,1641.75,0.9249999999999989
VD,1974,1676.25,0.9750000000000005
VD,1975,1640.1999999999998,1.8749999999999982
VD,1976,1559.175,3.1750000000000007
VD,1977,1528.625,0.0
VD,1978,1665.0,0.0
VD,1979,1506.2166666666665,0.5000000000000006
VD,1980,1772.1666666666667,0.8833333333333341
VD,1981,1411.0285714285715,0.7285714285714283
VD,1982,1346.5714285714287,4.0
VD,1983,1477.6000000000001,2.5571428571428574
VD,1984,1626.742857142857,2.057142857142857
VD,1985,1545.5142857142857,0.0
VD,1986,1575.0142857142857,2.6857142857142864
VD,1987,1567.9285714285713,0.9999999999999994
VD,1988,1423.7,1.3571428571428572
VD,1989,1486.042857142857,0.14285714285714285
VD,1990,1511.7714285714285,3.728571428571428
VD,1991,1462.7,4.528571428571429
VD,1992,1161.3777777777777,6.066666666666666
VD,1993,2083.644444444444,0.8333333333333341
VD,1994,1853.0555555555557,13.288888888888888
VD,1995,2083.0222222222224,3.4777777777777774
VD,1996,2225.266666666667,0.6777777777777776
VD,1997,1947.6666666666667,0.7444444444444456
VD,1998,1899.9666666666667,7.766666666666666
VD,1999,1687.2333333333333,1.9000000000000001
VD,2000,1439.2222222222222,1.4222222222222227
VD,2001,1632.6444444444444,3.222222222222223
VD,2002,1931.8666666666666,0.0777777777777777
VD,2003,2000.3555555555556,32.144444444444446
VD,2004,2039.1666666666667,2.6999999999999997
VD,2005,2088.8999999999996,0.13333333333333325
VD,2006,2028.622222222222,3.433333333333333
VD,2007,1889.9777777777776,0.14444444444444451
VD,2008,1987.4444444444443,1.966666666666667
VD,2009,2060.1222222222223,0.8777777777777784
VD,2010,2170.4700000000003,8.15
VD,2011,1735.64,0.3200000000000003
VD,2012,1889.409090909091,0.23636363636363616
VD,2013,1834.190909090909,5.163636363636363
VD,2014,1516.776923076923,1.2538461538461536
VD,2015,1528.2533333333333,25.733333333333334
VD,2016,1715.8600000000001,2.626666666666667
VD,2017,1723.8733333333332,11.786666666666667
VD,2018,1556.6266666666668,13.466666666666669
VD,2019,1800.0133333333333,4.86
VD,2020,1660.9199999999998,5.766666666666667
VD,2021,1862.88,0.34666666666666685
VD,2022,1626.3666666666666,12.52
VD,2023,1616.8733333333334,10.313333333333334
VD,2024,1612.9199999999998,8.013333333333334
VS,1864,2506.8,0.0
VS,1865,2389.7,0.0
VS,1866,2267.85,0.0
VS,1867,2441.5,0.0
VS,1868,2290.85,0.0
VS,1869,2187.55,0.0
VS,1870,2511.25,0.0
VS,1871,2572.6,0.0
VS,1872,2341.9,0.0
VS,1873,2332.55,0.0
VS,1874,2360.5,0.0
VS,1875,2409.8,0.0
VS,1876,2410.2,0.0
VS,1877,2382.75,0.0
VS,1878,2492.3,0.0
VS,1879,2527.15,0.0
VS,1880,2267.75,0.0
VS,1881,2345.8,0.0
VS,1882,2317.4,0.0
VS,1883,2548.7,0.0
VS,1884,2285.75,0.25
VS,1885,2455.45,0.0
VS,1886,2486.8500000000004,0.0
VS,1887,2867.7,0.0
VS,1888,2966.8,0.0
VS,1889,2918.2,0.0
VS,1890,2994.7,0.0
VS,1891,2467.05,0.0
VS,1892,2538.3999999999996,0.0
VS,1893,2349.9,0.0
VS,1894,2313.6,0.0
VS,1895,2468.3,0.0
VS,1896,2421.5,0.0
VS,1897,2401.6000000000004,0.0
VS,1898,2271.65,0.0
VS,1899,2137.4,0.0
VS,1900,2431.5,0.0
VS,1901,2456.65,0.0
VS,1902,2375.25,0.0
VS,1903,2326.15,0.0
VS,1904,2297.05,0.0
VS,1905,2347.25,0.15000000000000036
VS,1906,2327.05,0.0
VS,1907,2399.8,0.0
VS,1908,2397.45,0.0
VS,1909,2606.0,0.0
VS,1910,2580.6499999999996,0.0
VS,1911,2288.6000000000004,0.0
VS,1912,2486.2,0.0
VS,1913,2328.0,0.0
VS,1914,2292.95,0.0
VS,1915,2364.65,0.0
VS,1916,2349.2,0.0
VS,1917,2535.0,0.0
VS,1918,2179.9,0.0
VS,1919,2430.8,0.0
VS,1920,2269.2,0.0
VS,1921,2141.8,0.0
VS,1922,2432.6,0.0
VS,1923,2195.1,0.0
VS,1924,2318.35,0.0
VS,1925,1781.85,0.0
VS,1926,1806.4,0.0
VS,1927,1761.4,0.0
VS,1928,1732.8,0.0
VS,1929,1921.6,0.0
VS,1930,1849.3,0.0
VS,1931,1908.65,0.0
VS,1932,1759.8,0.0
VS,1933,2254.2000000000003,0.0
VS,1934,2435.125,0.0
VS,1935,2674.95,0.0
VS,1936,2676.8999999999996,0.0
VS,1937,2455.225,0.0
VS,1938,2537.65,0.0
VS,1939,2418.725,0.0
VS,1940,2586.2,0.0
VS,1941,2686.425,0.0
VS,1942,2448.55,0.0
VS,1943,2518.2,0.125
VS,1944,2724.175,0.0
VS,1945,2645.875,0.0
VS,1946,2438.5,0.20000000000000018
VS,1947,2413.95,3.8
VS,1948,2332.5,0.0
VS,1949,2499.975,0.0
VS,1950,2366.2999999999997,0.0
VS,1951,2581.35,0.0
VS,1952,2588.475,1.375
VS,1953,2597.375,0.0
VS,1954,2693.35,0.0
VS,1955,2552.425,0.0
VS,1956,2795.375,0.0
VS,1957,2393.0,1.6499999999999995
VS,1958,2284.32,0.4199999999999996
VS,1959,2234.7833333333333,1.3499999999999996
VS,1960,2311.2833333333333,0.0
VS,1961,2129.0833333333335,0.39999999999999974
VS,1962,2269.25,0.26666666666666633
VS,1963,2326.883333333333,0.0
VS,1964,2233.65,0.25
VS,1965,2445.6,0.16666666666666666
VS,1966,2147.9666666666667,0.5833333333333334
VS,1967,2359.4500000000003,0.39999999999999974
VS,1968,2304.516666666667,2.0500000000000007
VS,1969,2375.9500000000003,0.016666666666666902
VS,1970,2354.8333333333335,0.5833333333333334
VS,1971,2096.4,1.4142857142857146
VS,1972,2166.0333333333333,0.8500000000000002
VS,1973,2172.4,0.7833333333333338
VS,1974,2298.7833333333333,0.41666666666666724
VS,1975,2202.7000000000003,1.1833333333333336
VS,1976,2155.0833333333335,0.7333333333333331
VS,1977,2123.1666666666665,0.0
VS,1978,2252.4666666666667,0.0
VS,1979,1908.042857142857,0.02857142857142847
VS,1980,2618.585714285714,0.6428571428571429
VS,1981,2030.1999999999998,0.06666666666666682
VS,1982,2180.7444444444445,0.9888888888888884
VS,1983,2299.366666666667,2.833333333333333
VS,1984,2446.5444444444447,1.3888888888888888
VS,1985,2369.733333333333,0.31111111111111117
VS,1986,2261.93,1.1300000000000008
VS,1987,2625.82,0.68
VS,1988,2531.42,0.5200000000000002
VS,1989,2496.9900000000002,0.25
VS,1990,2523.04,1.2599999999999998
VS,1991,2562.8900000000003,2.1699999999999995
VS,1992,2481.6,2.8200000000000003
VS,1993,2290.9785714285713,0.3714285714285714
VS,1994,3025.9285714285716,5.578571428571429
VS,1995,3292.128571428572,3.221428571428572
VS,1996,3377.9785714285713,0.9285714285714288
VS,1997,3192.6153846153848,1.0692307692307694
VS,1998,3321.3846153846152,6.792307692307692
VS,1999,3343.5692307692307,1.3846153846153844
VS,2000,3150.423076923077,3.0923076923076924
VS,2001,3000.0071428571428,3.0142857142857147
VS,2002,3225.6142857142854,3.607142857142857
VS,2003,3129.378571428572,18.014285714285712
VS,2004,3252.414285714286,3.0785714285714283
VS,2005,3421.5499999999997,4.771428571428572
VS,2006,3182.128571428572,6.1000000000000005
VS,2007,3021.835714285714,1.3142857142857145
VS,2008,3225.692857142857,2.6499999999999995
VS,2009,3211.078571428571,4.2285714285714295
VS,2010,3413.8214285714284,5.821428571428571
VS,2011,2770.0285714285715,3.8214285714285716
VS,2012,2915.213333333333,4.966666666666667
VS,2013,3208.08,6.84
VS,2014,2898.1125,2.8125
VS,2015,2561.75,18.711111111111112
VS,2016,2782.0,4.594736842105264
VS,2017,2752.245,10.790000000000003
VS,2018,2553.065,9.89
VS,2019,2755.31,9.77
VS,2020,2605.675,4.590000000000001
VS,2021,2874.535,2.1099999999999994
VS,2022,2564.66,14.615
VS,2023,2570.9049999999997,14.065000000000001
VS,2024,2457.4900000000002,7.7
ZG,1993,466.3,0.3000000000000007
ZG,1994,1138.4,22.700000000000003
ZG,1995,1276.5,1.3999999999999986
ZG,1996,1281.5,10.200000000000003
ZG,1997,1047.3,4.0
ZG,1998,1200.9,16.8
ZG,1999,1144.6,7.400000000000002
ZG,2000,1035.1,2.200000000000003
ZG,2001,1170.7,6.899999999999999
ZG,2002,1256.8,0.0
ZG,2003,1267.1,49.39999999999999
ZG,2004,1243.2,6.199999999999999
ZG,2005,1274.5,0.0
ZG,2006,1323.4,9.500000000000004
ZG,2007,1060.9,0.0
ZG,2008,1182.1,1.1000000000000014
ZG,2009,1213.9,0.6999999999999993
ZG,2010,1351.2,15.0
ZG,2011,996.8,1.0
ZG,2012,1258.4,0.3999999999999986
ZG,2013,1242.8,10.5
ZG,2014,881.1,0.0
ZG,2015,1144.5,62.2
ZG,2016,1177.6,5.4999999999999964
ZG,2017,1213.2,18.199999999999996
ZG,2018,974.3,33.099999999999994
ZG,2019,1179.7,11.799999999999997
ZG,2020,1079.7,12.399999999999999
ZG,2021,1240.5,1.5
ZG,2022,1106.9,13.599999999999998
ZG,2023,1035.6,19.8
ZG,2024,1032.4,11.099999999999998
ZH,1864,1630.9,0.8999999999999986
ZH,1865,1285.1,6.0
ZH,1866,1149.4,1.6999999999999993
ZH,1867,1360.7,2.0
ZH,1868,1245.2,5.199999999999999
ZH,1869,1242.8,3.6999999999999993
ZH,1870,1525.7,21.700000000000003
ZH,1871,1538.6,0.5
ZH,1872,1236.6,0.0
ZH,1873,1324.4,12.400000000000002
ZH,1874,1458.7,25.500000000000004
ZH,1875,1402.0,5.199999999999999
ZH,1876,1390.1,1.7000000000000028
ZH,1877,1287.1,11.399999999999999
ZH,1878,1441.0,0.0
ZH,1879,1569.8,13.0
ZH,1880,1389.4,0.0
ZH,1881,1417.2,11.999999999999996
ZH,1882,1306.1000000000001,0.0
ZH,1883,1500.8,4.300000000000001
ZH,1884,1307.7,4.600000000000001
ZH,1885,1430.8,4.400000000000002
ZH,1886,1426.0,4.199999999999999
ZH,1887,1420.8,3.299999999999997
ZH,1888,1621.3,4.800000000000001
ZH,1889,1450.4,8.099999999999998
ZH,1890,1644.8,0.5
ZH,1891,1473.3,2.6000000000000014
ZH,1892,1408.9,0.5
ZH,1893,1404.8,0.8999999999999986
ZH,1894,1346.7,0.0
ZH,1895,1450.8,0.3000000000000007
ZH,1896,1470.3,0.0
ZH,1897,1441.1,3.0
ZH,1898,1269.8,1.8000000000000007
ZH,1899,1247.3,2.0000000000000036
ZH,1900,1361.9,1.0
ZH,1901,1439.9,4.300000000000001
ZH,1902,1445.0,5.600000000000001
ZH,1903,1290.8,1.1000000000000014
ZH,1904,1300.8,5.899999999999999
ZH,1905,1361.8,13.0
ZH,1906,1265.8,4.199999999999999
ZH,1907,1349.2,1.6000000000000014
ZH,1908,1469.6,3.5000000000000036
ZH,1909,1526.3,0.0
ZH,1910,1439.4,0.0
ZH,1911,1416.8,12.000000000000004
ZH,1912,1489.0,2.1999999999999993
ZH,1913,1339.0,0.0
ZH,1914,1340.4,0.0
ZH,1915,1263.5,0.0
ZH,1916,1240.0,0.0
ZH,1917,1457.5,0.0
ZH,1918,1374.5,0.0
ZH,1919,1401.4,0.8999999999999986
ZH,1920,1290.0,0.0
ZH,1921,1185.7,6.800000000000004
ZH,1922,1442.3,0.8000000000000007
ZH,1923,1240.6,7.399999999999999
ZH,1924,1413.7,0.0
ZH,1925,1321.8,1.9000000000000021
ZH,1926,1231.3,0.0
ZH,1927,1272.7,2.3000000000000007
ZH,1928,1229.9,4.800000000000001
ZH,1929,1464.8,0.0
ZH,1930,1223.8,4.399999999999999
ZH,1931,1398.2,3.6999999999999993
ZH,1932,1408.0,0.5
ZH,1933,1219.0,10.200000000000003
ZH,1934,1285.9,3.3000000000000007
ZH,1935,1378.9,1.1999999999999993
ZH,1936,1352.9,0.0
ZH,1937,1180.2,11.2
ZH,1938,1302.9,3.3000000000000007
ZH,1939,1247.4,0.0
ZH,1940,1373.0,0.0
ZH,1941,1502.7,6.0000000000000036
ZH,1942,1337.1,0.8999999999999986
ZH,1943,1280.9,7.0
ZH,1944,1332.7,1.5
ZH,1945,1347.8,2.099999999999998
ZH,1946,1227.3,13.799999999999997
ZH,1947,1240.2,23.4
ZH,1948,1171.1,1.8999999999999986
ZH,1949,1322.3,16.199999999999996
ZH,1950,1055.1,10.3
ZH,1951,1349.6,0.0
ZH,1952,1347.6,29.4
ZH,1953,1431.9499999999998,0.0
ZH,1954,1514.4,0.5500000000000007
ZH,1955,1395.5,0.0
ZH,1956,1591.65,1.049999999999999
ZH,1957,1305.9,21.0
ZH,1958,1328.35,4.900000000000002
ZH,1959,1303.8000000000002,5.6
ZH,1960,1313.85,0.0
ZH,1961,1126.15,2.1499999999999986
ZH,1962,1463.35,1.1999999999999993
ZH,1963,1495.05,0.5
ZH,1964,1419.25,0.5499999999999989
ZH,1965,1506.85,0.40000000000000213
ZH,1966,1182.6999999999998,0.5999999999999996
ZH,1967,1424.45,1.5999999999999996
ZH,1968,1452.0,5.250000000000002
ZH,1969,1476.1,0.0
ZH,1970,1417.35,2.5500000000000007
ZH,1971,1512.0,4.499999999999998
ZH,1972,1340.85,1.3000000000000007
ZH,1973,1431.15,1.0999999999999996
ZH,1974,1362.75,1.0500000000000007
ZH,1975,1362.9499999999998,1.25
ZH,1976,1293.3000000000002,8.05
ZH,1977,1202.9499999999998,0.15000000000000036
ZH,1978,1196.8999999999999,0.0
ZH,1979,1313.9333333333334,0.0
ZH,1980,1545.3333333333333,2.233333333333333
ZH,1981,1234.975,0.8250000000000002
ZH,1982,1203.35,2.75
ZH,1983,1314.0,1.4999999999999991
ZH,1984,1449.575,7.1499999999999995
ZH,1985,1367.625,0.10000000000000053
ZH,1986,1446.85,3.1500000000000004
ZH,1987,1456.425,0.22499999999999964
ZH,1988,1227.05,0.05000000000000071
ZH,1989,1209.6,0.17999999999999972
ZH,1990,1829.1200000000001,3.539999999999999
ZH,1991,1592.0833333333333,6.883333333333333
ZH,1992,1761.3333333333333,12.716666666666669
ZH,1993,1832.3500000000001,0.4666666666666662
ZH,1994,1625.8,16.666666666666668
ZH,1995,1801.2166666666665,3.4500000000000006
ZH,1996,1979.7,1.4666666666666657
ZH,1997,1682.5,0.5833333333333334
ZH,1998,1744.5666666666666,14.383333333333335
ZH,1999,1689.2666666666667,3.883333333333333
ZH,2000,1578.7166666666665,1.2666666666666664
ZH,2001,1708.45,4.366666666666666
ZH,2002,1715.6166666666668,1.5000000000000007
ZH,2003,1730.9333333333332,48.21666666666667
ZH,2004,1762.1000000000001,3.266666666666666
ZH,2005,1803.6666666666667,2.066666666666667
ZH,2006,1806.3999999999999,7.95
ZH,2007,1581.6000000000001,0.8666666666666671
ZH,2008,1673.75,1.366666666666666
ZH,2009,1705.7833333333335,1.2833333333333332
ZH,2010,1919.2666666666667,10.5
ZH,2011,1485.1166666666668,2.8499999999999996
ZH,2012,1820.2833333333335,1.6666666666666667
ZH,2013,1795.3166666666666,10.033333333333335
ZH,2014,1507.7333333333333,8.133333333333335
ZH,2015,1592.25,48.449999999999996
ZH,2016,1673.8166666666666,4.6
ZH,2017,1713.8999999999999,12.216666666666669
ZH,2018,1431.05,23.266666666666666
ZH,2019,1695.7,12.566666666666665
ZH,2020,1531.3166666666666,9.700000000000001
ZH,2021,1766.8999999999999,1.6666666666666667
ZH,2022,1338.4285714285713,11.957142857142857
ZH,2023,1448.642857142857,13.985714285714286
ZH,2024,1438.7,7.957142857142857
